customer_id,customer_name,country,Region
U8449,Gary Hwang,United States,South
U3405,Gary Hwang,United States,Central
U4344,Gary Hwang,United States,Central
U8024,Caroline Jumper,United States,East
U8123,Caroline Jumper,United States,East
U2631,Mike Caudle,United States,East
U9292,Mike Caudle,United States,East
U7775,Benjamin Venier,United States,South
U4274,Jeremy Farry,United States,South
U2106,Ellis Ballard,United States,East
U7880,Jim Mitchum,United States,East
U2468,Carl Ludwig,United States,East
U2960,Carl Ludwig,United States,East
U8635,Carl Ludwig,United States,East
U3077,Carl Ludwig,United States,East
U8424,Chloris Kastensmidt,United States,East
U6350,Chloris Kastensmidt,United States,West
U4163,Deborah Brumfield,United States,Central
U7628,Victoria Brennan,United States,East
U4769,Victoria Brennan,United States,East
U8463,Victoria Brennan,United States,East
U1701,Emily Phan,United States,West
U7381,Maria Etezadi,United States,West
U8347,Ivan Gibson,United States,Central
U5272,Joni Sundaresam,United States,Central
U6215,Bobby Odegard,United States,Central
U4233,Victoria Wilson,United States,West
U7824,Aimee Bixby,United States,West
U5316,Julia West,United States,West
U2403,Julia West,United States,West
U6729,Jeremy Ellison,United States,West
U8022,Edward Becker,United States,West
U9546,Paul Knutson,United States,West
U5785,Christopher Schild,United States,West
U1400,Sheri Gordon,United States,West
U3488,Charlotte Melton,United States,West
U5342,Clay Ludtke,United States,West
U5625,Jesus Ocampo,United States,East
U6562,Anthony Witt,United States,South
U4662,Anthony Witt,United States,South
U5954,Dianna Vittorini,United States,South
U6877,Adam Hart,United States,West
U5386,Sanjit Chand,United States,East
U6772,Sanjit Chand,United States,East
U2651,Sanjit Chand,United States,Central
U2793,Sanjit Chand,United States,Central
U1507,Mick Crebagga,United States,East
U7871,Mick Crebagga,United States,East
U4858,Tonja Turnell,United States,West
U3537,Anne Pryor,United States,South
U3721,Naresj Patel,United States,West
U8336,Naresj Patel,United States,Central
U9936,Naresj Patel,United States,Central
U2490,Naresj Patel,United States,Central
U7672,Naresj Patel,United States,Central
U9400,Naresj Patel,United States,East
U7542,Naresj Patel,United States,West
U9462,Naresj Patel,United States,West
U9747,Vivek Grady,United States,South
U5975,Muhammed Yedwab,United States,South
U9500,Muhammed Yedwab,United States,South
U7433,Rick Duston,United States,South
U9759,Jeremy Farry,United States,South
U4689,Dennis Pardue,United States,South
U6552,Maribeth Dona,United States,East
U4173,Maribeth Yedwab,United States,Central
U8940,Aimee Bixby,United States,East
U9712,Aimee Bixby,United States,West
U1213,Aimee Bixby,United States,East
U3090,George Bell,United States,Central
U4345,Cynthia Arntzen,United States,Central
U7992,Max Engle,United States,East
U7241,Jas O'Carroll,United States,West
U8772,Jas O'Carroll,United States,West
U5766,Jas O'Carroll,United States,South
U7841,Jas O'Carroll,United States,Central
U4735,Jas O'Carroll,United States,Central
U1354,Marina Lichtenstein,United States,Central
U6681,Marina Lichtenstein,United States,East
U1431,Yana Sorensen,United States,West
U1103,Paul Lucas,United States,Central
U4305,Julie Kriz,United States,East
U8527,Parhena Norris,United States,East
U3435,Parhena Norris,United States,East
U1349,Jenna Caffey,United States,South
U2671,Jenna Caffey,United States,West
U5937,Jenna Caffey,United States,West
U1272,Jenna Caffey,United States,West
U8909,James Galang,United States,West
U3516,James Galang,United States,South
U4098,Philisse Overcash,United States,South
U8784,Marc Crier,United States,West
U2940,Alan Shonely,United States,East
U4748,Alan Shonely,United States,West
U4315,Clay Ludtke,United States,West
U7025,Clay Ludtke,United States,West
U4396,Clay Ludtke,United States,East
U1790,Clay Ludtke,United States,East
U5492,Clay Ludtke,United States,East
U6962,Natalie Webber,United States,East
U8045,Natalie Webber,United States,West
U7701,Toby Braunhardt,United States,South
U7318,Toby Braunhardt,United States,Central
U1951,Toby Braunhardt,United States,Central
U1470,Fred Hopkins,United States,Central
U6931,Fred Hopkins,United States,West
U7597,Fred Hopkins,United States,Central
U8436,Valerie Mitchum,United States,Central
U6776,Valerie Mitchum,United States,Central
U7063,Sarah Foster,United States,West
U7228,Sarah Foster,United States,West
U3854,Hilary Holden,United States,West
U4969,Hilary Holden,United States,West
U1128,Christina DeMoss,United States,East
U4259,Christina DeMoss,United States,South
U4289,Christina DeMoss,United States,Central
U6980,Christina DeMoss,United States,West
U6176,Hunter Lopez,United States,West
U8302,Thea Hendricks,United States,West
U5763,Michelle Moray,United States,Central
U1452,Quincy Jones,United States,Central
U2890,Neola Schneider,United States,Central
U3457,Neola Schneider,United States,East
U6317,Neola Schneider,United States,West
U7181,Neola Schneider,United States,West
U4445,Neola Schneider,United States,West
U3252,Neola Schneider,United States,West
U9497,Michael Moore,United States,Central
U2884,Rick Duston,United States,West
U3694,Robert Barroso,United States,West
U2343,Rob Dowd,United States,West
U8498,Sylvia Foulston,United States,West
U5048,Sylvia Foulston,United States,West
U4237,Eric Barreto,United States,East
U3002,Sean Braxton,United States,East
U6901,Sean Braxton,United States,East
U4196,Sean Braxton,United States,East
U5854,Sean Braxton,United States,South
U8693,Pamela Stobb,United States,West
U7697,Claudia Bergmann,United States,West
U7663,Damala Kotsonis,United States,East
U7168,Damala Kotsonis,United States,West
U5425,Damala Kotsonis,United States,East
U8091,Anthony Witt,United States,East
U7684,Anthony Witt,United States,East
U8803,Troy Staebel,United States,East
U4213,Herbert Flentye,United States,East
U7941,Herbert Flentye,United States,East
U6411,Henia Zydlo,United States,East
U5421,Alejandro Ballentine,United States,East
U8434,Phillina Ober,United States,West
U8417,Phillina Ober,United States,West
U1613,Phillina Ober,United States,East
U1754,Arthur Gainer,United States,Central
U2330,Arthur Gainer,United States,Central
U8204,Steven Cartwright,United States,Central
U4960,Natalie DeCherney,United States,East
U5063,Natalie DeCherney,United States,Central
U3257,Natalie DeCherney,United States,West
U1738,Cynthia Delaney,United States,Central
U1854,Patrick Gardner,United States,South
U2362,Irene Maddox,United States,West
U3875,Jamie Kunitz,United States,East
U9003,Jamie Kunitz,United States,East
U1049,Jamie Kunitz,United States,East
U9391,Jamie Kunitz,United States,West
U5008,Jeremy Pistek,United States,West
U2524,Michelle Moray,United States,West
U3420,Debra Catini,United States,West
U9015,Bradley Nguyen,United States,East
U2845,Bradley Nguyen,United States,East
U6257,Bradley Nguyen,United States,South
U6032,Bradley Nguyen,United States,West
U5989,Katherine Ducich,United States,Central
U5926,Katherine Ducich,United States,Central
U1127,Katherine Ducich,United States,West
U2489,Jay Kimmel,United States,South
U7123,Jay Kimmel,United States,West
U6189,Jay Kimmel,United States,West
U5307,Filia McAdams,United States,West
U3869,Christina Anderson,United States,West
U8440,Christina Anderson,United States,Central
U5442,Keith Dawkins,United States,Central
U8098,Logan Haushalter,United States,Central
U6267,Anna Gayman,United States,South
U6883,Anna Gayman,United States,East
U2279,David Bremer,United States,East
U4260,David Bremer,United States,East
U1587,Emily Ducich,United States,East
U6148,Mick Crebagga,United States,East
U3946,Mick Crebagga,United States,East
U1878,Mick Crebagga,United States,East
U9099,Mick Crebagga,United States,East
U5469,Erin Mull,United States,East
U9635,Erin Mull,United States,East
U7583,Dianna Arnett,United States,East
U9715,Dianna Arnett,United States,South
U1071,Joni Wasserman,United States,Central
U2189,Victoria Wilson,United States,Central
U6386,Victoria Wilson,United States,West
U4546,Victoria Wilson,United States,West
U7075,Tonja Turnell,United States,Central
U1537,Tonja Turnell,United States,East
U1493,Sara Luxemburg,United States,East
U2639,Raymond Messe,United States,Central
U4158,Mick Brown,United States,Central
U5347,Arthur Gainer,United States,Central
U9416,Arthur Gainer,United States,Central
U7201,Arthur Gainer,United States,East
U5629,Max Ludwig,United States,South
U3505,Max Ludwig,United States,East
U6322,Max Ludwig,United States,West
U4718,Max Ludwig,United States,West
U9554,Craig Carroll,United States,West
U8679,Craig Carroll,United States,West
U8894,Stewart Carmichael,United States,West
U5711,Stewart Carmichael,United States,West
U7178,Greg Guthrie,United States,West
U6074,Muhammed Yedwab,United States,West
U7994,Muhammed Yedwab,United States,West
U6801,Muhammed Yedwab,United States,West
U8583,Darren Powers,United States,East
U4747,Darren Powers,United States,Central
U7534,Bryan Davis,United States,Central
U1117,Bryan Davis,United States,Central
U6392,Claudia Bergmann,United States,East
U5197,Jim Epp,United States,East
U3526,Jim Epp,United States,West
U3216,Jim Epp,United States,West
U5564,Jim Epp,United States,West
U2974,Roy Phan,United States,West
U6370,Roy Phan,United States,West
U2555,Roy Phan,United States,West
U3530,Russell Applegate,United States,East
U4700,Resi Pölking,United States,South
U1041,Resi Pölking,United States,East
U6914,Thomas Boland,United States,East
U7489,Brad Eason,United States,East
U1217,Mathew Reese,United States,East
U2509,Mathew Reese,United States,East
U5571,Mathew Reese,United States,East
U2466,Raymond Messe,United States,East
U8563,Jill Fjeld,United States,West
U2708,Adrian Shami,United States,West
U2608,Joseph Airdo,United States,West
U8640,Joseph Airdo,United States,East
U9745,Joseph Airdo,United States,East
U9195,Grace Kelly,United States,East
U7790,Phillip Breyer,United States,East
U8202,Heather Kirkland,United States,Central
U8453,Heather Kirkland,United States,West
U7832,Frank Olsen,United States,West
U1322,Brian Thompson,United States,West
U4737,Brian Thompson,United States,East
U3477,Lauren Leatherbury,United States,East
U7911,Lauren Leatherbury,United States,East
U2882,Janet Lee,United States,East
U8514,Janet Lee,United States,West
U5922,Erin Ashbrook,United States,West
U7280,Erin Ashbrook,United States,West
U6434,Erin Ashbrook,United States,West
U7585,Erin Ashbrook,United States,West
U1534,Sue Ann Reed,United States,West
U5428,Cathy Hwang,United States,West
U5423,Neil Ducich,United States,Central
U5546,Bruce Stewart,United States,West
U3987,Sara Luxemburg,United States,West
U9458,Sara Luxemburg,United States,West
U7596,George Bell,United States,East
U3145,Aaron Smayling,United States,East
U5446,Raymond Messe,United States,Central
U3249,Nicole Hansen,United States,Central
U1301,Barbara Fisher,United States,Central
U7226,Barbara Fisher,United States,Central
U7650,Barbara Fisher,United States,Central
U9277,Barbara Fisher,United States,Central
U9261,Katharine Harms,United States,East
U2737,Frank Atkinson,United States,Central
U5243,Frank Atkinson,United States,West
U5363,Giulietta Weimer,United States,Central
U1741,Dianna Arnett,United States,South
U8847,Dianna Arnett,United States,Central
U3982,Frank Hawley,United States,Central
U7715,Frank Hawley,United States,West
U2449,Ralph Kennedy,United States,West
U5116,Ralph Kennedy,United States,East
U3564,Ralph Kennedy,United States,East
U7827,Ralph Kennedy,United States,East
U6397,Ralph Kennedy,United States,East
U4162,Alyssa Crouse,United States,West
U3805,Jennifer Braxton,United States,West
U4502,Jennifer Braxton,United States,East
U8586,Gary McGarr,United States,East
U8917,Roy Französisch,United States,East
U4412,Noah Childs,United States,East
U3185,Nat Gilpin,United States,East
U8131,Adam Hart,United States,East
U2843,Cathy Hwang,United States,Central
U4808,Charles Crestani,United States,Central
U1696,Michelle Ellison,United States,East
U8656,Michelle Ellison,United States,Central
U4450,Michelle Ellison,United States,East
U2899,Benjamin Patterson,United States,East
U6131,Mark Packer,United States,East
U8120,Caroline Jumper,United States,West
U3346,John Castell,United States,West
U5352,James Galang,United States,West
U5991,James Galang,United States,East
U8841,Cyma Kinney,United States,East
U4337,Luke Foster,United States,East
U3019,Luke Foster,United States,West
U1905,Luke Foster,United States,West
U1676,Chuck Clark,United States,East
U7266,Dan Lawera,United States,West
U1642,Paul Gonzalez,United States,West
U7493,Erica Hernandez,United States,West
U5357,Tracy Blumstein,United States,West
U4981,Tracy Blumstein,United States,West
U4595,Dean Katz,United States,West
U1695,Dean Katz,United States,Central
U4070,Carol Darley,United States,Central
U1669,Adam Shillingsburg,United States,West
U9658,Amy Cox,United States,East
U1519,Ryan Akin,United States,East
U1394,Corey-Lock,United States,East
U4314,Damala Kotsonis,United States,East
U1672,Damala Kotsonis,United States,East
U6050,Michael Dominguez,United States,East
U7316,Roy Phan,United States,Central
U8778,Rick Wilson,United States,Central
U2765,Duane Benoit,United States,Central
U7466,Stewart Carmichael,United States,East
U5049,Frank Hawley,United States,East
U9820,Frank Hawley,United States,East
U2201,Erica Hackney,United States,East
U1624,Ann Steele,United States,South
U2268,Ann Steele,United States,South
U9150,Ann Steele,United States,South
U3991,Helen Abelman,United States,South
U9870,Cathy Hwang,United States,Central
U6337,Edward Hooks,United States,Central
U1605,Edward Hooks,United States,South
U3569,Mary Zewe,United States,South
U5072,Scot Coram,United States,South
U5174,Scot Coram,United States,West
U2415,Naresj Patel,United States,West
U5911,Lindsay Williams,United States,West
U4598,Rick Hansen,United States,West
U5603,Valerie Mitchum,United States,East
U2347,Valerie Mitchum,United States,East
U4856,Valerie Mitchum,United States,East
U5149,Craig Carreira,United States,East
U9791,Seth Vernon,United States,East
U8372,Lindsay Williams,United States,South
U3284,Lindsay Williams,United States,South
U4645,Nora Pelletier,United States,Central
U3664,Joe Elijah,United States,Central
U3348,Joe Elijah,United States,Central
U9113,Joe Elijah,United States,West
U7559,Cathy Prescott,United States,West
U5725,Cathy Prescott,United States,West
U1210,Cathy Prescott,United States,West
U6789,Erin Ashbrook,United States,Central
U9221,Erin Ashbrook,United States,Central
U8446,Ann Chong,United States,Central
U7897,Ann Chong,United States,Central
U7139,Ann Chong,United States,East
U7683,Ann Chong,United States,West
U5898,Ann Chong,United States,West
U8783,Ann Chong,United States,West
U3585,Ann Chong,United States,South
U5918,Ann Chong,United States,South
U1580,Ann Chong,United States,South
U1133,Robert Waldorf,United States,South
U3456,Robert Waldorf,United States,South
U2859,Robert Waldorf,United States,South
U2080,Robert Waldorf,United States,Central
U8438,Robert Waldorf,United States,Central
U6906,Robert Waldorf,United States,Central
U2789,Dean Braden,United States,Central
U5064,Dean Braden,United States,East
U3365,Bill Donatelli,United States,East
U6518,Max Ludwig,United States,East
U8905,Joy Daniels,United States,East
U3601,Joy Daniels,United States,West
U7248,Joy Daniels,United States,West
U7480,Alan Schoenberger,United States,East
U2973,Alan Schoenberger,United States,East
U6907,Alan Schoenberger,United States,East
U3217,Allen Armold,United States,East
U2365,Kean Takahito,United States,Central
U2188,Kean Takahito,United States,Central
U8183,Muhammed MacIntyre,United States,Central
U3667,Laurel Workman,United States,Central
U9880,Laurel Workman,United States,Central
U6424,Laurel Workman,United States,Central
U4017,Christy Brittain,United States,Central
U1830,Adam Shillingsburg,United States,East
U7700,Adam Shillingsburg,United States,Central
U5074,Max Ludwig,United States,Central
U3978,Max Ludwig,United States,Central
U1753,Max Ludwig,United States,Central
U3910,Joy Smith,United States,East
U9951,Joy Smith,United States,East
U2847,Luke Weiss,United States,East
U4585,Luke Weiss,United States,West
U7737,Joni Wasserman,United States,Central
U3806,Joni Wasserman,United States,Central
U4353,Sample Company A,United States,West
U8213,Rob Williams,United States,East
U2095,Jamie Frazer,United States,East
U9557,Jamie Frazer,United States,East
U6121,Stuart Calhoun,United States,West
U2114,Stuart Calhoun,United States,West
U2492,Anne McFarland,United States,West
U9340,Anne McFarland,United States,Central
U4962,Anne McFarland,United States,Central
U6135,Berenike Kampe,United States,Central
U7877,Berenike Kampe,United States,South
U6912,Berenike Kampe,United States,East
U8893,Berenike Kampe,United States,East
U9064,Rick Huthwaite,United States,West
U3685,Rick Huthwaite,United States,West
U9377,Rick Huthwaite,United States,West
U8854,Rick Huthwaite,United States,West
U2021,Marc Crier,United States,Central
U9600,Valerie Mitchum,United States,Central
U2545,Guy Phonely,United States,Central
U8500,Guy Phonely,United States,Central
U7761,Guy Phonely,United States,Central
U1992,George Bell,United States,Central
U2491,Carol Triggs,United States,West
U2153,Carol Triggs,United States,West
U3732,Carl Weiss,United States,West
U6026,Skye Norling,United States,South
U7385,Skye Norling,United States,South
U6748,Ed Braxton,United States,East
U9314,Jane Waco,United States,Central
U1294,Ken Black,United States,Central
U9735,Matt Collister,United States,South
U6404,Matt Collister,United States,Central
U7792,Matt Collister,United States,Central
U9215,Clytie Kelty,United States,East
U1544,Clytie Kelty,United States,South
U1964,Clytie Kelty,United States,South
U1350,Clytie Kelty,United States,South
U7951,Clytie Kelty,United States,South
U9781,Theone Pippenger,United States,South
U8818,Theone Pippenger,United States,South
U6489,Theone Pippenger,United States,Central
U4374,Theone Pippenger,United States,Central
U7837,Greg Guthrie,United States,West
U5938,Greg Guthrie,United States,East
U9731,Greg Guthrie,United States,East
U6303,Greg Guthrie,United States,West
U6369,Greg Guthrie,United States,West
U1539,Greg Guthrie,United States,Central
U4224,Greg Guthrie,United States,Central
U7210,Greg Guthrie,United States,Central
U2430,Zuschuss Carroll,United States,Central
U4090,Corey Catlett,United States,Central
U6112,Tamara Chand,United States,Central
U5708,Deborah Brumfield,United States,West
U9046,Deborah Brumfield,United States,Central
U6455,Toby Ritter,United States,Central
U9819,Bart Folk,United States,East
U8968,Bart Folk,United States,East
U9052,Bart Folk,United States,East
U7408,Maribeth Schnelling,United States,East
U7913,Maribeth Schnelling,United States,Central
U1390,Maribeth Schnelling,United States,West
U2088,Clytie Kelty,United States,West
U7750,Emily Ducich,United States,East
U2014,Irene Maddox,United States,West
U2417,Irene Maddox,United States,East
U8085,Irene Maddox,United States,East
U9810,Irene Maddox,United States,West
U4665,Irene Maddox,United States,West
U4867,Maribeth Yedwab,United States,West
U4987,Magdelene Morse,United States,West
U1914,Magdelene Morse,United States,West
U9321,Mark Packer,United States,East
U6822,Sandra Flanagan,United States,East
U2962,Steve Nguyen,United States,Central
U1108,Steve Nguyen,United States,West
U6153,Steve Nguyen,United States,West
U9607,Ruben Dartt,United States,South
U6308,Ruben Dartt,United States,East
U4064,Kean Thornton,United States,East
U7298,Kean Thornton,United States,East
U2797,Adrian Hane,United States,East
U9306,Brian Moss,United States,Central
U2946,Brian Moss,United States,West
U8646,Ben Wallace,United States,South
U5955,Henry Goldwyn,United States,South
U9190,Sandra Glassco,United States,East
U7052,Sandra Glassco,United States,East
U4641,Sandra Glassco,United States,West
U1275,Sandra Glassco,United States,West
U7745,Sandra Glassco,United States,South
U2903,Ralph Kennedy,United States,West
U7825,Rob Williams,United States,South
U3320,Rob Williams,United States,West
U2579,Thais Sissman,United States,Central
U3582,Erica Hernandez,United States,South
U7200,Erica Hernandez,United States,South
U4401,Erica Hernandez,United States,South
U9228,Erica Hernandez,United States,South
U2939,Brian Stugart,United States,Central
U7694,Julie Kriz,United States,West
U1721,Randy Ferguson,United States,West
U4525,Randy Ferguson,United States,West
U2461,Dan Lawera,United States,Central
U5912,Trudy Brown,United States,South
U7453,Trudy Brown,United States,South
U9037,Christy Brittain,United States,West
U6995,Grant Thornton,United States,East
U7890,Grant Thornton,United States,West
U2258,Grant Thornton,United States,Central
U8928,Dean Katz,United States,Central
U7369,Theresa Swint,United States,South
U7157,Theresa Swint,United States,South
U8884,Theresa Swint,United States,South
U5633,William Brown,United States,South
U1244,Denny Ordway,United States,East
U4328,Art Ferguson,United States,Central
U5123,Andy Reiter,United States,East
U5187,Dan Reichenbach,United States,East
U9333,Ben Ferrer,United States,East
U5288,Dianna Vittorini,United States,Central
U2443,Dianna Vittorini,United States,Central
U8195,Neil Knudson,United States,West
U7826,Logan Haushalter,United States,West
U1404,Dianna Wilson,United States,West
U1929,Karen Ferguson,United States,West
U7238,Helen Andreada,United States,West
U2177,Helen Andreada,United States,West
U1324,Helen Andreada,United States,West
U5169,Helen Andreada,United States,West
U2968,Helen Andreada,United States,South
U2332,John Huston,United States,South
U4091,John Huston,United States,West
U8607,John Huston,United States,West
U4242,Linda Cazamias,United States,West
U6842,Ivan Liston,United States,West
U8819,Lindsay Shagiari,United States,West
U6218,Patrick Bzostek,United States,West
U8859,Patrick Bzostek,United States,West
U3494,Patrick Bzostek,United States,Central
U5152,Caroline Jumper,United States,Central
U3780,Caroline Jumper,United States,Central
U2827,Caroline Jumper,United States,Central
U2355,Caroline Jumper,United States,Central
U5215,Heather Kirkland,United States,East
U1462,Ivan Liston,United States,East
U3015,Ivan Liston,United States,East
U7619,Ivan Liston,United States,East
U1740,Alan Shonely,United States,East
U5293,Arthur Prichep,United States,East
U3535,Arthur Prichep,United States,East
U3623,Arthur Prichep,United States,East
U5426,Arthur Prichep,United States,East
U8585,Allen Goldenen,United States,East
U7614,Chloris Kastensmidt,United States,East
U5811,Chloris Kastensmidt,United States,East
U2066,Liz Thompson,United States,Central
U3406,Liz Thompson,United States,Central
U6339,Beth Thompson,United States,Central
U3678,Steven Cartwright,United States,Central
U5384,Catherine Glotzbach,United States,Central
U7308,Arthur Wiediger,United States,Central
U1361,Arthur Wiediger,United States,Central
U3813,Roger Barcio,United States,Central
U5164,Maris LaWare,United States,East
U3175,Maris LaWare,United States,East
U9027,Victoria Brennan,United States,East
U8448,Scott Williamson,United States,Central
U9653,Neola Schneider,United States,Central
U6398,Neola Schneider,United States,Central
U1254,Neola Schneider,United States,Central
U6170,Dorothy Badders,United States,Central
U4035,Matt Hagelstein,United States,Central
U4574,Matt Hagelstein,United States,South
U3835,Matt Hagelstein,United States,South
U4642,Dennis Kane,United States,South
U1157,Dennis Kane,United States,West
U3792,Bobby Trafton,United States,West
U4486,Laura Armstrong,United States,West
U1101,Laura Armstrong,United States,South
U8089,Greg Matthias,United States,Central
U8133,Alex Avila,United States,West
U2022,Alex Avila,United States,West
U1545,Denny Blanton,United States,West
U3402,John Huston,United States,East
U8362,Doug Jacobs,United States,Central
U9916,Quincy Jones,United States,Central
U7768,Carol Triggs,United States,Central
U5819,Rick Huthwaite,United States,Central
U9940,Sanjit Jacobs,United States,East
U2539,Toby Gnade,United States,West
U3587,Toby Gnade,United States,West
U1819,Carol Triggs,United States,West
U5721,Justin MacKendrick,United States,Central
U5456,Justin MacKendrick,United States,Central
U5924,Justin MacKendrick,United States,South
U2525,Justin MacKendrick,United States,South
U4080,Justin MacKendrick,United States,South
U3109,Julie Kriz,United States,West
U9337,Laura Armstrong,United States,West
U1044,Laura Armstrong,United States,South
U1429,Troy Staebel,United States,South
U8052,Maria Zettner,United States,Central
U9681,Mitch Webber,United States,Central
U8565,Mark Van Huff,United States,Central
U9752,Allen Armold,United States,Central
U8389,Allen Armold,United States,South
U9992,Allen Armold,United States,South
U3309,Sean Miller,United States,South
U4249,Tom Prescott,United States,Central
U4854,Dean Katz,United States,Central
U5330,Dean Katz,United States,South
U3069,Michael Kennedy,United States,South
U5301,John Lucas,United States,South
U4966,Allen Rosenblatt,United States,West
U5147,Liz MacKendrick,United States,West
U5210,Liz MacKendrick,United States,West
U9334,Liz MacKendrick,United States,West
U3286,Jim Karlsson,United States,East
U4310,Jim Karlsson,United States,East
U2067,Filia McAdams,United States,East
U3199,Sarah Foster,United States,East
U8158,Sarah Foster,United States,West
U6190,Christine Sundaresam,United States,West
U2286,Ben Wallace,United States,West
U1329,Ricardo Sperren,United States,West
U5155,Theresa Swint,United States,East
U4009,Theresa Swint,United States,East
U3218,Theresa Swint,United States,East
U7474,Quincy Jones,United States,East
U6383,Valerie Dominguez,United States,Central
U1104,Valerie Dominguez,United States,Central
U1540,Valerie Dominguez,United States,Central
U7363,Valerie Dominguez,United States,Central
U5496,Jeremy Lonsdale,United States,West
U8777,Jeremy Lonsdale,United States,West
U2169,Dionis Lloyd,United States,West
U3313,Meg O'Connel,United States,West
U8256,Becky Castell,United States,West
U9234,Becky Castell,United States,West
U1615,Becky Castell,United States,West
U2774,Becky Castell,United States,East
U4586,Becky Castell,United States,Central
U2377,Elizabeth Moffitt,United States,East
U8096,Elizabeth Moffitt,United States,East
U1388,Elizabeth Moffitt,United States,East
U7056,Elizabeth Moffitt,United States,East
U5282,Elizabeth Moffitt,United States,East
U7668,Bradley Drucker,United States,East
U5207,Helen Wasserman,United States,East
U9350,Karen Carlisle,United States,East
U4165,Karen Carlisle,United States,East
U1489,Karen Carlisle,United States,Central
U1459,Karen Carlisle,United States,Central
U9095,Brendan Murry,United States,Central
U6085,Brendan Murry,United States,Central
U2470,Brendan Murry,United States,Central
U3565,Kristina Nunn,United States,West
U5033,Justin Deggeller,United States,West
U1415,Laura Armstrong,United States,West
U3223,Laura Armstrong,United States,West
U5134,Robert Waldorf,United States,West
U2211,Robert Waldorf,United States,West
U3581,Kelly Williams,United States,West
U9961,Chris Cortes,United States,West
U2396,Rick Hansen,United States,West
U5635,Rick Hansen,United States,West
U2385,Debra Catini,United States,West
U7177,Gary Mitchum,United States,East
U2536,Gary Mitchum,United States,West
U8730,Carl Ludwig,United States,West
U3465,Paul Van Hugh,United States,West
U2617,Alice McCarthy,United States,West
U4334,Alice McCarthy,United States,West
U7449,Alice McCarthy,United States,East
U1713,Alice McCarthy,United States,East
U8370,Scott Cohen,United States,East
U6490,Scott Cohen,United States,West
U5980,Scott Cohen,United States,West
U1823,Scott Cohen,United States,West
U8557,Christine Phan,United States,West
U3210,Christine Phan,United States,Central
U3800,Christine Phan,United States,East
U1018,Adam Bellavance,United States,East
U4108,Adam Bellavance,United States,East
U2809,Michael Nguyen,United States,East
U7860,Kelly Lampkin,United States,East
U6881,Michael Paige,United States,West
U4594,Barry Französisch,United States,East
U9804,Barry Französisch,United States,East
U6589,Barry Französisch,United States,Central
U8232,Barry Französisch,United States,West
U5298,Theone Pippenger,United States,South
U1510,Maxwell Schwartz,United States,South
U6338,Maxwell Schwartz,United States,South
U5066,Katherine Murray,United States,South
U1604,Brad Eason,United States,West
U1772,Christina VanderZanden,United States,West
U5359,Christina VanderZanden,United States,West
U9251,Christina VanderZanden,United States,West
U8590,Dennis Kane,United States,West
U1469,Dennis Kane,United States,East
U5329,Speros Goranitis,United States,East
U6694,Speros Goranitis,United States,South
U8153,Christine Sundaresam,United States,Central
U3735,Patrick Jones,United States,West
U8190,Patrick Jones,United States,West
U1616,Nora Preis,United States,West
U3073,Sean Braxton,United States,West
U1703,Sean Braxton,United States,West
U8451,Adam Shillingsburg,United States,West
U7938,Adam Shillingsburg,United States,West
U5655,Harry Marie,United States,West
U9420,Mike Gockenbach,United States,West
U2588,Mike Gockenbach,United States,East
U9669,Tamara Manning,United States,West
U7162,Tamara Manning,United States,West
U8357,Bill Eplett,United States,West
U6836,Eleni McCrary,United States,South
U1852,Troy Blackwell,United States,West
U4606,Paul Prost,United States,Central
U8107,Michelle Lonsdale,United States,Central
U8582,Michelle Lonsdale,United States,East
U8752,Matt Collister,United States,East
U5941,Matt Collister,United States,East
U8597,Clay Rozendal,United States,East
U9687,Clay Rozendal,United States,East
U6623,Susan Vittorini,United States,East
U1332,Susan Vittorini,United States,East
U2455,Mary Zewe,United States,East
U8531,Ross Baird,United States,East
U5270,Harry Marie,United States,East
U7945,Annie Zypern,United States,East
U5828,Jonathan Howell,United States,East
U5481,Patrick Jones,United States,Central
U6401,Christina Anderson,United States,Central
U2719,Pierre Wener,United States,East
U2053,Pierre Wener,United States,East
U3047,Shaun Weien,United States,East
U7273,Art Ferguson,United States,East
U9957,Art Ferguson,United States,East
U2529,Art Ferguson,United States,East
U9362,Art Ferguson,United States,East
U9871,Anne McFarland,United States,East
U4303,Bill Donatelli,United States,East
U2381,Christopher Martinez,United States,East
U2144,Christopher Schild,United States,West
U5859,Denny Blanton,United States,East
U8846,Denny Blanton,United States,Central
U1990,Denny Blanton,United States,Central
U2358,Denny Blanton,United States,East
U1119,Denny Blanton,United States,East
U8983,Shahid Collister,United States,Central
U5348,Shahid Collister,United States,West
U7875,Chuck Sachs,United States,Central
U1621,Chuck Sachs,United States,Central
U1603,Chuck Sachs,United States,South
U2834,Mike Kennedy,United States,Central
U5073,Mike Kennedy,United States,East
U5322,Mike Kennedy,United States,West
U8073,Mike Kennedy,United States,West
U7556,Carlos Meador,United States,Central
U3687,Carlos Meador,United States,Central
U3441,Carlos Meador,United States,Central
U1796,Phillip Flathmann,United States,Central
U1583,Phillip Flathmann,United States,Central
U7090,Greg Maxwell,United States,East
U3134,Frank Olsen,United States,East
U2662,Frank Olsen,United States,East
U7920,Alan Hwang,United States,Central
U6522,Kristina Nunn,United States,West
U8972,Kristina Nunn,United States,Central
U6966,Kristina Nunn,United States,Central
U5805,Claudia Bergmann,United States,West
